Id,SalePrice
1648,136380.16
1649,141133.84
1650,118634.445
1651,115724.86
1652,95129.38
1653,97340.19
1654,152372.08
1655,154067.0
1656,150414.12
1657,156834.77
1658,149111.47
1659,139648.98
1660,151080.84
1661,441002.7
1662,417591.75
1663,417277.72
1664,520083.06
1665,335581.97
1666,310107.97
1667,382063.5
1668,324100.38
1669,289481.53
1670,337450.84
1671,253431.11
1672,489851.84
1673,274427.2
1674,258275.84
1675,188146.5
1676,195278.22
1677,222778.66
1678,464958.34
1679,408509.75
1680,334836.9
1681,255703.19
1682,282413.62
1683,174065.3
1684,170710.34
1685,178291.06
1686,167975.3
1687,173760.94
1688,183329.02
1689,187117.4
1690,177345.61
1691,177284.95
1692,323824.34
1693,173187.94
1694,188673.39
1695,167725.56
1696,261323.19
1697,178139.3
1698,337647.03
1699,342232.7
1700,256822.03
1701,274165.56
1702,240282.86
1703,248436.31
1704,281370.28
1705,245907.55
1706,486605.1
1707,229553.28
1708,209090.17
1709,267039.06
1710,234452.38
1711,263783.34
1712,225856.45
1713,264705.34
1714,224832.69
1715,211428.31
1716,175498.52
1717,168141.47
1718,128616.664
1719,203168.98
1720,259412.17
1721,166628.64
1722,133346.34
1723,148840.95
1724,195455.86
1725,231944.42
1726,182751.98
1727,163114.72
1728,182855.77
1729,166199.83
1730,153225.17
1731,118574.91
1732,135912.61
1733,115885.23
1734,99954.98
1735,136922.61
1736,122013.3
1737,317387.34
1738,215294.5
1739,265468.5
1740,208404.02
1741,194733.89
1742,179169.12
1743,173798.08
1744,300311.0
1745,240907.86
1746,247229.69
1747,224472.47
1748,202429.45
1749,157576.47
1750,141326.61
1751,235153.14
1752,123714.08
1753,147196.73
1754,187215.02
1755,166907.6
1756,125417.64
1757,121617.414
1758,140298.98
1759,176776.5
1760,168441.94
1761,146665.94
1762,180322.72
1763,167714.89
1764,116062.12
1765,153239.84
1766,165825.36
1767,201639.97
1768,142099.75
1769,166815.72
1770,147334.78
1771,132143.81
1772,140879.4
1773,150484.64
1774,123051.24
1775,134258.61
1776,124850.766
1777,114876.07
1778,131554.98
1779,113013.99
1780,172033.11
1781,135348.69
1782,98144.195
1783,126942.11
1784,98835.14
1785,112123.125
1786,153518.8
1787,169237.08
1788,55016.01
1789,105205.484
1790,90554.266
1791,187219.14
1792,157930.62
1793,136373.33
1794,156224.4
1795,139581.73
1796,121999.3
1797,115460.055
1798,128811.734
1799,119614.01
1800,130260.58
1801,126844.01
1802,149832.39
1803,152749.36
1804,147109.4
1805,133704.61
1806,120671.57
1807,130085.95
1808,103458.36
1809,113969.54
1810,159777.78
1811,109298.34
1812,100105.55
1813,122235.67
1814,98567.125
1815,47326.926
1816,91719.6
1817,117263.7
1818,131208.16
1819,112375.445
1820,58702.3
1821,128906.16
1822,163461.52
1823,37927.598
1824,144390.66
1825,134347.66
1826,100519.88
1827,104180.11
1828,136903.22
1829,90190.02
1830,139324.64
1831,141288.34
1832,118117.19
1833,137221.92
1834,124952.71
1835,145554.14
1836,122027.88
1837,88561.336
1838,126016.36
1839,97981.71
1840,177341.61
1841,154670.52
1842,88815.984
1843,135209.83
1844,136047.8
1845,141651.6
1846,137972.2
1847,142459.77
1848,50427.734
1849,124084.484
1850,126764.51
1851,150831.38
1852,133993.2
1853,116816.89
1854,179120.45
1855,139013.89
1856,216416.0
1857,164979.36
1858,135353.36
1859,117318.82
1860,150765.69
1861,118757.27
1862,235098.23
1863,217495.36
1864,217495.36
1865,318110.5
1866,329358.1
1867,243132.14
1868,295676.25
1869,208520.31
1870,231804.45
1871,246779.11
1872,172882.89
1873,249228.7
1874,138973.33
1875,183241.72
1876,192607.14
1877,201814.73
1878,198383.38
1879,138408.95
1880,135425.23
1881,228958.6
1882,255967.6
1883,200957.61
1884,211481.16
1885,267120.9
1886,301861.53
1887,196000.14
1888,263045.12
1889,162292.61
1890,133591.89
1891,145605.33
1892,96668.37
1893,122298.74
1894,120487.83
1895,138537.28
1896,130204.94
1897,136164.73
1898,107166.1
1899,168629.53
1900,149491.66
1901,181712.84
1902,134360.39
1903,190587.92
1904,154887.39
1905,206212.14
1906,155917.64
1907,210175.3
1908,118712.086
1909,129175.79
1910,121950.43
1911,221635.53
1912,287700.88
1913,141874.66
1914,61103.777
1915,304998.22
1916,71662.61
1917,262239.7
1918,144226.02
1919,161759.58
1920,142369.03
1921,431216.4
1922,282260.56
1923,224014.38
1924,258491.12
1925,210981.22
1926,369158.03
1927,136306.69
1928,156303.92
1929,129919.96
1930,139922.33
1931,142120.16
1932,132733.44
1933,179709.1
1934,183639.61
1935,180551.86
1936,191975.33
1937,182205.88
1938,171854.7
1939,257966.4
1940,185337.45
1941,169277.53
1942,181629.39
1943,208510.52
1944,352405.03
1945,387653.53
1946,164399.56
1947,325241.72
1948,170258.12
1949,255786.55
1950,177419.16
1951,265024.97
1952,261642.75
1953,185022.94
1954,173136.94
1955,129272.164
1956,254102.39
1957,155450.4
1958,315932.3
1959,132985.36
1960,117483.75
1961,116793.64
1962,94436.22
1963,106706.96
1964,110031.72
1965,145287.45
1966,145638.14
1967,328123.06
1968,432948.12
1969,388836.47
1970,451501.53
1971,477741.03
1972,380292.53
1973,253824.5
1974,304960.44
1975,506485.97
1976,277168.28
1977,337659.6
1978,363279.84
1979,327871.0
1980,200742.12
1981,342238.12
1982,241048.0
1983,225414.17
1984,162433.67
1985,198191.67
1986,200509.48
1987,198358.61
1988,180117.39
1989,186903.62
1990,214416.78
1991,267129.38
1992,203223.39
1993,170283.06
1994,229003.02
1995,181492.58
1996,243928.33
1997,308324.47
1998,331087.38
1999,274582.72
2000,306542.12
2001,276272.75
2002,231000.25
2003,243734.47
2004,240899.23
2005,240635.03
2006,240550.36
2007,234003.39
2008,225733.44
2009,180298.77
2010,183047.8
2011,138042.17
2012,176307.97
2013,190184.81
2014,180807.14
2015,197267.36
2016,191565.88
2017,196444.23
2018,116696.19
2019,130560.52
2020,119354.74
2021,107454.07
2022,171742.64
2023,139981.94
2024,215246.86
2025,375963.34
2026,177511.47
2027,141177.7
2028,148298.0
2029,181834.72
2030,278502.47
2031,249601.83
2032,277175.2
2033,247651.52
2034,168045.0
2035,216133.19
2036,177832.83
2037,182100.42
2038,304885.72
2039,232291.1
2040,453922.6
2041,278558.9
2042,197861.66
2043,174786.47
2044,174117.84
2045,247602.75
2046,125793.72
2047,155070.77
2048,142143.69
2049,133225.84
2050,174277.3
2051,103399.68
2052,132478.48
2053,148068.67
2054,89146.05
2055,147088.19
2056,136535.69
2057,124867.02
2058,218823.72
2059,116949.75
2060,172267.64
2061,172282.08
2062,135584.5
2063,115838.41
2064,142069.75
2065,127892.33
2066,156881.69
2067,103148.09
2068,116483.78
2069,74590.12
2070,105252.37
2071,101304.62
2072,121049.75
2073,134396.17
2074,185132.6
2075,155195.72
2076,122548.875
2077,152479.4
2078,129545.32
2079,119378.375
2080,108432.48
2081,122080.484
2082,123806.13
2083,145175.58
2084,114643.805
2085,126607.08
2086,133049.69
2087,116108.11
2088,88583.945
2089,83290.32
2090,126414.53
2091,129894.336
2092,140256.12
2093,113753.125
2094,132595.47
2095,152832.22
2096,78913.73
2097,93524.76
2098,151385.39
2099,63377.793
2100,107388.43
2101,120036.56
2102,120007.016
2103,104014.44
2104,123459.3
2105,132375.78
2106,91188.445
2107,257322.44
2108,125533.086
2109,120937.46
2110,120219.18
2111,153236.95
2112,140903.33
2113,130282.195
2114,107923.25
2115,153907.72
2116,117627.26
2117,145550.36
2118,125634.68
2119,107759.05
2120,120306.414
2121,107903.11
2122,107866.06
2123,87306.164
2124,161760.66
2125,139466.92
2126,162050.73
2127,158104.16
2128,136105.98
2129,103151.03
2130,147088.19
2131,150975.03
2132,102014.97
2133,117530.01
2134,120282.18
2135,104736.32
2136,73992.55
2137,101167.695
2138,134461.11
2139,154505.12
2140,140788.23
2141,139305.66
2142,131247.55
2143,142786.16
2144,104287.39
2145,138876.53
2146,149008.25
2147,132593.53
2148,115729.79
2149,153597.17
2150,238840.31
2151,127533.984
2152,202423.42
2153,177711.75
2154,112529.25
2155,130848.05
2156,230210.38
2157,249895.84
2158,255080.94
2159,217058.73
2160,179420.84
2161,245952.42
2162,430501.38
2163,326476.9
2164,255961.38
2165,214230.55
2166,144646.4
2167,211883.83
2168,201127.97
2169,191844.27
2170,217311.31
2171,141375.5
2172,135713.45
2173,162993.75
2174,249820.36
2175,297659.12
2176,331647.78
2177,244147.28
2178,208477.52
2179,146929.56
2180,189197.95
2181,187226.5
2182,227091.53
2183,194109.22
2184,133539.44
2185,85449.37
2186,145132.67
2187,157030.52
2188,163291.86
2189,185128.02
2190,83230.1
2191,86132.98
2192,105647.484
2193,89331.01
2194,90092.945
2195,106848.55
2196,91864.16
2197,112092.08
2198,163669.69
2199,159769.47
2200,140699.14
2201,153600.11
2202,223202.42
2203,177660.61
2204,181237.47
2205,127039.09
2206,156629.22
2207,204171.11
2208,245620.08
2209,208300.64
2210,126492.79
2211,124844.28
2212,124689.85
2213,107435.72
2214,141195.95
2215,108628.3
2216,137963.3
2217,75458.305
2218,75772.945
2219,72002.49
2220,72932.62
2221,303375.47
2222,276111.97
2223,283695.34
2224,217764.11
2225,111585.28
2226,186102.75
2227,207015.6
2228,268377.06
2229,232604.4
2230,161499.38
2231,223130.05
2232,176029.22
2233,183834.98
2234,274686.16
2235,203232.86
2236,270070.1
2237,355274.88
2238,205365.36
2239,113431.34
2240,161676.28
2241,146168.42
2242,127648.31
2243,123213.91
2244,94864.07
2245,93887.22
2246,155010.38
2247,102763.58
2248,124190.805
2249,122319.945
2250,133545.7
2251,120444.79
2252,171622.6
2253,162834.67
2254,181364.48
2255,183988.45
2256,182186.98
2257,187254.06
2258,176010.39
2259,180281.4
2260,152120.55
2261,183045.19
2262,190931.81
2263,338233.4
2264,460488.1
2265,147110.08
2266,317201.25
2267,412846.0
2268,428934.1
2269,149615.42
2270,187629.98
2271,276040.56
2272,211434.5
2273,174021.0
2274,179960.03
2275,153240.42
2276,197593.47
2277,187734.47
2278,160515.42
2279,122830.555
2280,125498.06
2281,176843.86
2282,182133.3
2283,95881.15
2284,109306.875
2285,145772.84
2286,129518.01
2287,343050.44
2288,262181.22
2289,344556.47
2290,457258.75
2291,328478.25
2292,445116.25
2293,475235.56
2294,458453.6
2295,486104.16
2296,310472.12
2297,304184.97
2298,337704.47
2299,428253.03
2300,345334.6
2301,285724.34
2302,232647.31
2303,232199.64
2304,240631.39
2305,178421.62
2306,172921.8
2307,193153.78
2308,213232.75
2309,302395.34
2310,228297.61
2311,185983.0
2312,174498.8
2313,167213.28
2314,171520.08
2315,167562.61
2316,183165.14
2317,181179.81
2318,171061.81
2319,174876.83
2320,194717.84
2321,231315.3
2322,162522.23
2323,190631.83
2324,172572.62
2325,214490.34
2326,171309.16
2327,225104.45
2328,233218.88
2329,192003.03
2330,173109.44
2331,376799.34
2332,412740.47
2333,319819.16
2334,260302.8
2335,277837.5
2336,319190.56
2337,205419.52
2338,298595.28
2339,201334.94
2340,376449.66
2341,195502.9
2342,237906.16
2343,226900.84
2344,234191.9
2345,230403.72
2346,232079.03
2347,198712.92
2348,233834.77
2349,163653.4
2350,291162.53
2351,245700.0
2352,249244.69
2353,231431.95
2354,126861.99
2355,138262.89
2356,146145.8
2357,188688.06
2358,197312.98
2359,128542.32
2360,121110.77
2361,142993.89
2362,286510.9
2363,136799.77
2364,156644.08
2365,219948.8
2366,175947.1
2367,204022.64
2368,206783.22
2369,201462.7
2370,183103.36
2371,175361.77
2372,181652.36
2373,300898.2
2374,319233.47
2375,254431.05
2376,270200.38
2377,356393.72
2378,136191.27
2379,172220.81
2380,144326.69
2381,152409.58
2382,200022.77
2383,209941.23
2384,270383.06
2385,164504.3
2386,136875.1
2387,132362.88
2388,93816.84
2389,109293.17
2390,136477.33
2391,143408.86
2392,118356.664
2393,165706.23
2394,141920.36
2395,197338.39
2396,139305.22
2397,206597.05
2398,121901.16
2399,62003.105
2400,66942.266
2401,118486.29
2402,137266.94
2403,137001.62
2404,138800.4
2405,160512.94
2406,140571.1
2407,128200.94
2408,147609.95
2409,133502.45
2410,178081.58
2411,122941.48
2412,151200.22
2413,139580.33
2414,135108.44
2415,117456.18
2416,132215.44
2417,133836.34
2418,128313.85
2419,124032.414
2420,124211.7
2421,145601.94
2422,120778.83
2423,131700.77
2424,161267.45
2425,185734.05
2426,130364.55
2427,128674.586
2428,169927.98
2429,114525.28
2430,130387.73
2431,113865.85
2432,140547.98
2433,151523.44
2434,138058.42
2435,145375.69
2436,113249.92
2437,113456.28
2438,122928.195
2439,107080.24
2440,117878.28
2441,96831.73
2442,104138.81
2443,117577.17
2444,118301.5
2445,77517.12
2446,145300.6
2447,204116.86
2448,140856.14
2449,109518.92
2450,147585.31
2451,114786.66
2452,218861.42
2453,94314.47
2454,120561.6
2455,99028.42
2456,146617.55
2457,126614.42
2458,110583.875
2459,114589.36
2460,140071.4
2461,126207.66
2462,141592.73
2463,126209.12
2464,155064.22
2465,141351.06
2466,115396.35
2467,163743.58
2468,79254.56
2469,73774.46
2470,162065.22
2471,195157.03
2472,172459.1
2473,109863.0
2474,97703.84
2475,225910.05
2476,102547.79
2477,126913.27
2478,155648.97
2479,99798.19
2480,128690.77
2481,125166.234
2482,136453.86
2483,115828.58
2484,123538.58
2485,130526.03
2486,155655.38
2487,179665.86
2488,165611.11
2489,159413.69
2490,159283.77
2491,76482.12
2492,198050.5
2493,145637.89
2494,171637.53
2495,81916.53
2496,236867.58
2497,144950.52
2498,106203.78
2499,91818.445
2500,120512.25
2501,134750.69
2502,155475.53
2503,92620.54
2504,188065.16
2505,229006.27
2506,251814.84
2507,313859.6
2508,257918.94
2509,218686.27
2510,219666.4
2511,182002.31
2512,217862.44
2513,214516.97
2514,237426.92
2515,151733.78
2516,157670.52
2517,133195.81
2518,144057.36
2519,214060.83
2520,208018.75
2521,183758.5
2522,231199.36
2523,118877.48
2524,137375.56
2525,150010.0
2526,141586.42
2527,117020.55
2528,121240.28
2529,126631.28
2530,117601.23
2531,239370.89
2532,222919.12
2533,208836.31
2534,237824.98
2535,348001.5
2536,243520.28
2537,218194.17
2538,184809.47
2539,179736.48
2540,178349.7
2541,184148.86
2542,155277.69
2543,124454.43
2544,135753.25
2545,125593.24
2546,137692.17
2547,145346.2
2548,132708.47
2549,161707.0
2550,286290.7
2551,148097.16
2552,124305.74
2553,87295.7
2554,113540.97
2555,127893.875
2556,93796.75
2557,97949.03
2558,158398.73
2559,135210.36
2560,141675.1
2561,142971.08
2562,134831.17
2563,159273.53
2564,171858.66
2565,132991.73
2566,162239.38
2567,150664.4
2568,205637.8
2569,188015.16
2570,127135.48
2571,173515.17
2572,178196.77
2573,235790.83
2574,288333.44
2575,120843.414
2576,125837.06
2577,178294.03
2578,84459.39
2579,72449.55
2580,121311.4
2581,116917.336
2582,105398.48
2583,298119.25
2584,144454.19
2585,183951.83
2586,192972.25
2587,174426.52
2588,167569.73
2589,147561.95
2590,212677.77
2591,208069.16
2592,211936.5
2593,261841.05
2594,185763.78
2595,208330.39
2596,309303.12
2597,179362.44
2598,264184.62
2599,321704.97
2600,147695.06
2601,147514.47
2602,76207.586
2603,91633.92
2604,85717.26
2605,58615.92
2606,143091.44
2607,182631.89
2608,198818.81
2609,161732.3
2610,112931.67
2611,146639.47
2612,146828.69
2613,130044.664
2614,133248.7
2615,162530.47
2616,146739.08
2617,173763.55
2618,184832.58
2619,227306.17
2620,189249.86
2621,177782.08
2622,180863.02
2623,215817.62
2624,281751.4
2625,298100.97
2626,174522.58
2627,180273.61
2628,487578.28
2629,596545.8
2630,370743.34
2631,434602.8
2632,496790.97
2633,325443.8
2634,380636.78
2635,154547.73
2636,175113.47
2637,160302.44
2638,263535.88
2639,196162.97
2640,153263.17
2641,98960.32
2642,190464.45
2643,109431.66
2644,124659.125
2645,97256.42
2646,94776.945
2647,97594.71
2648,139505.11
2649,151112.98
2650,149167.86
2651,145971.48
2652,446806.9
2653,259337.56
2654,233372.52
2655,355573.97
2656,332701.3
2657,372136.56
2658,306949.28
2659,305672.22
2660,325268.03
2661,331189.06
2662,298274.34
2663,271788.75
2664,297627.97
2665,329312.84
2666,289045.4
2667,162133.75
2668,178034.42
2669,181936.98
2670,282803.0
2671,184279.72
2672,190235.53
2673,198783.75
2674,198563.4
2675,172887.83
2676,183235.0
2677,195829.86
2678,239751.75
2679,267770.56
2680,281270.22
2681,412757.56
2682,320287.38
2683,499927.12
2684,326853.12
2685,378026.53
2686,246523.53
2687,374137.1
2688,215603.4
2689,214574.78
2690,498489.9
2691,181518.88
2692,121653.12
2693,184004.8
2694,136581.83
2695,180606.61
2696,175537.03
2697,191921.92
2698,186207.98
2699,170859.34
2700,167181.22
2701,137289.3
2702,108983.45
2703,125240.37
2704,132989.94
2705,129632.99
2706,121486.195
2707,132302.9
2708,138534.0
2709,118457.39
2710,131496.84
2711,306331.38
2712,383167.3
2713,174660.16
2714,148829.88
2715,171353.73
2716,159257.25
2717,189956.36
2718,217116.3
2719,157384.05
2720,168654.17
2721,140099.17
2722,164908.33
2723,153298.33
2724,130935.555
2725,136698.47
2726,149952.47
2727,176784.2
2728,182403.27
2729,146808.98
2730,139925.1
2731,122746.65
2732,123465.84
2733,164434.64
2734,127340.6
2735,134684.06
2736,147275.55
2737,121886.89
2738,130994.73
2739,154321.89
2740,151398.22
2741,153908.03
2742,152639.12
2743,145105.81
2744,162517.3
2745,138334.69
2746,138028.66
2747,158071.78
2748,117174.12
2749,125777.94
2750,131925.22
2751,146120.39
2752,200805.86
2753,152415.22
2754,209959.6
2755,124663.39
2756,97798.98
2757,72308.66
2758,84988.25
2759,164860.55
2760,130759.195
2761,139432.36
2762,144846.14
2763,184669.88
2764,154184.02
2765,287658.38
2766,138638.9
2767,96395.61
2768,125024.836
2769,122873.58
2770,145394.19
2771,112490.68
2772,121826.71
2773,154438.17
2774,142314.08
2775,136500.95
2776,146245.44
2777,136664.27
2778,122325.41
2779,118507.14
2780,97613.77
2781,99386.06
2782,93509.31
2783,103862.91
2784,130727.14
2785,138671.64
2786,74420.945
2787,109717.31
2788,85687.875
2789,204427.0
2790,83518.94
2791,118801.414
2792,39181.28
2793,166333.36
2794,103559.6
2795,120608.96
2796,82785.1
2797,204691.7
2798,150441.22
2799,118845.95
2800,67869.836
2801,114999.92
2802,140568.86
2803,130470.59
2804,140002.7
2805,85246.54
2806,86940.19
2807,135538.16
2808,145911.0
2809,134563.77
2810,135080.58
2811,164390.52
2812,146246.98
2813,151370.03
2814,145326.47
2815,116977.266
2816,281897.44
2817,130917.016
2818,140321.12
2819,171595.19
2820,125674.37
2821,106512.766
2822,204450.16
2823,239419.22
2824,188355.5
2825,157298.88
2826,138137.14
2827,134197.69
2828,208014.73
2829,178194.05
2830,229680.52
2831,176175.38
2832,246895.64
2833,326649.78
2834,230718.52
2835,218756.14
2836,193134.27
2837,171765.25
2838,141084.19
2839,179122.39
2840,181202.5
2841,207735.86
2842,241442.38
2843,164498.05
2844,147642.16
2845,116364.9
2846,219269.33
2847,198951.64
2848,227893.36
2849,204467.83
2850,273521.22
2851,219181.94
2852,237356.31
2853,237158.14
2854,144287.53
2855,197669.28
2856,208123.69
2857,188711.17
2858,198537.84
2859,136127.25
2860,122738.97
2861,127021.47
2862,201794.4
2863,117742.516
2864,244981.25
2865,145535.11
2866,131135.73
2867,97131.73
2868,101834.65
2869,112291.805
2870,137411.89
2871,92918.78
2872,52156.77
2873,104646.59
2874,136099.81
2875,118326.3
2876,166050.45
2877,145439.67
2878,172537.27
2879,150206.83
2880,90525.44
2881,158578.8
2882,181396.55
2883,177699.22
2884,177278.53
2885,211028.64
2886,215295.14
2887,88896.58
2888,124004.71
2889,48299.344
2890,84055.99
2891,126990.49
2892,46187.508
2893,98436.74
2894,51934.203
2895,353514.8
2896,273726.94
2897,197441.64
2898,152811.03
2899,225850.7
2900,164177.73
2901,201643.69
2902,184384.61
2903,372519.3
2904,324081.8
2905,98880.86
2906,212600.44
2907,119120.81
2908,129321.83
2909,142461.9
2910,76192.97
2911,77709.086
2912,146088.75
2913,80757.15
2914,72472.1
2915,80535.57
2916,80412.96
2917,150229.8
2918,110414.69
2919,206271.22
